Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDZ25,OUT049,2803.845820104031
FDU08,OUT049,1620.8392394337463
NCW30,OUT045,4282.98558985386
NCM18,OUT013,983.976588795919
FDS22,OUT035,664.9885237839956
NCH18,OUT017,4051.154018973991
FDC23,OUT013,2930.324683973753
FDY46,OUT013,3061.245145710156
NCU06,OUT046,3782.7604005185112
FDX57,OUT045,1598.3677679837317
FDX36,OUT027,5849.77594185473
FDL16,OUT045,744.5056888622228
FDT16,OUT010,672.679315145406
FDN16,OUT018,1433.344755922319
FDC03,OUT046,3237.3170883109133
DRF60,OUT013,3940.6863718604964
FDS27,OUT027,5107.44569796739
FDP33,OUT010,645.5652933067006
FDJ36,OUT018,1404.1863836791367
NCR42,OUT013,506.43101143101126
FDV14,OUT017,1395.0299096967703
NCP42,OUT035,3223.5751859527863
FDB50,OUT027,2143.3361248431765
NCC30,OUT027,4638.201068101267
FDA23,OUT018,1419.9595867966073
FDW16,OUT017,1479.735607737952
FDQ52,OUT010,628.4528773372974
FDB58,OUT049,2359.05499888076
NCP29,OUT049,1053.1914397340456
NCM05,OUT045,4371.076511423888
FDO25,OUT013,3485.5594453917856
NCM54,OUT046,2090.982037716945
NCL54,OUT046,2849.9644429471114
FDL39,OUT010,451.07184634861255
FDF53,OUT018,2532.4136734203717
NCQ42,OUT035,2087.4695106972936
FDF58,OUT013,1009.0467829436311
FDZ04,OUT035,1034.2893643324749
FDE26,OUT019,344.61316397727774
FDS60,OUT017,2944.794910018267
FDV58,OUT017,3243.757671732975
FDM04,OUT045,830.1736320952323
FDE08,OUT035,2399.6979987899063
NCB43,OUT049,3067.4385032756536
FDU11,OUT010,303.82085408866965
FDF22,OUT019,511.0636809597288
FDE24,OUT013,2317.8011261408037
DRJ49,OUT046,2156.8479978686196
NCQ53,OUT035,3883.4943825904443
NCL41,OUT013,559.1913500659582
FDR22,OUT013,1804.2289759540276
FDH04,OUT035,1509.0673753653123
DRH15,OUT045,697.3085244299252
FDY40,OUT049,778.6262335205508
NCI17,OUT035,1605.353748921635
NCC18,OUT013,2851.937684814919
FDY28,OUT027,5519.146489554249
FDB45,OUT027,2784.145608232004
NCL30,OUT018,1774.9326656489206
FDM10,OUT017,3499.5643327650305
FDH22,OUT027,3392.0714470785097
NCZ53,OUT017,3133.561661578172
NCI18,OUT013,3663.266677041496
FDH14,OUT027,3753.110905538226
FDR36,OUT027,1250.5609214718975
FDW01,OUT045,2489.31992654263
FDK02,OUT027,3185.7537520422793
FDJ02,OUT018,2061.8033678863662
FDU55,OUT013,4295.549208271735
NCV18,OUT027,2296.38678553969
FDH14,OUT018,1944.0279077320731
FDZ37,OUT045,1451.0808256116045
FDX49,OUT049,3847.013122512276
NCD43,OUT046,1714.086902332786
FDZ07,OUT013,986.1815539758209
FDK43,OUT035,2073.7539938499854
FDR32,OUT018,3249.6633933271323
FDT39,OUT013,2503.0420958621144
NCV54,OUT017,1970.7714323883001
FDF38,OUT018,566.5119628503392
FDV60,OUT046,3244.050548568228
FDH44,OUT027,3828.2343381580795
FDS21,OUT046,978.2226892590868
NCL41,OUT045,562.5170015044503
FDM46,OUT017,1540.0551175177932
FDU27,OUT045,790.620043913686
NCJ54,OUT017,3848.8973931030705
DRG51,OUT018,2340.0001825364943
NCA29,OUT019,410.12606560284166
FDR47,OUT045,3195.092380795704
NCL19,OUT027,3747.0969674569615
DRG01,OUT049,1235.1317357541238
FDG10,OUT046,941.5274644987755
NCV05,OUT049,2511.7370706009065
NCH18,OUT019,586.4672761777017
FDV14,OUT018,1195.0951356076664
DRJ23,OUT035,3126.3834857656084
DRJ11,OUT046,3086.5664032327168
FDZ03,OUT017,3058.3980131669905
FDI27,OUT010,97.72973155689942
FDJ14,OUT018,1140.7952174226277
FDU32,OUT017,1979.3106195897115
FDD47,OUT027,4493.70401528385
DRF36,OUT035,3130.9854122781217
FDM21,OUT046,4255.939860455415
FDV10,OUT018,590.5436619935192
FDH60,OUT018,2740.5399455645693
FDX47,OUT010,396.7015601946466
FDT19,OUT019,420.1869412534761
FDO11,OUT045,4149.80325661132
FDH24,OUT027,4150.442245408954
FDL02,OUT018,1497.2565372871447
FDB02,OUT049,2900.89954091596
FDA43,OUT046,3224.2650160008743
FDG52,OUT045,740.6883383043462
DRC12,OUT013,3114.2690738860247
FDY37,OUT018,1992.1803413249304
NCU18,OUT045,2320.2699541784623
FDU09,OUT035,909.1141752520361
DRJ25,OUT027,1395.9265413601731
DRE12,OUT018,1595.1234164319676
DRL47,OUT017,2041.2465008623544
DRK01,OUT046,1571.823006408787
FDC22,OUT019,460.39305174181254
FDG44,OUT013,858.5667000249896
FDW04,OUT035,2141.8295098221934
FDK09,OUT049,3756.579380514161
NCN43,OUT035,1998.6553860124297
FDG04,OUT049,3085.1635533207614
FDH32,OUT010,223.57933880706992
DRI47,OUT017,2390.026907279802
DRE15,OUT013,1220.9941137042458
FDY11,OUT035,1105.2995518818261
FDO60,OUT049,698.4895609639202
FDQ20,OUT018,562.5511917732026
FDO57,OUT027,4237.527522776593
FDT14,OUT019,289.1611380023485
FDA57,OUT049,632.4931639865492
DRN35,OUT017,572.120697291087
FDJ03,OUT046,807.7438872759985
FDX28,OUT017,1661.0273700673924
DRE25,OUT045,1484.574850172896
FDR09,OUT046,4290.643691742081
FDB23,OUT035,3724.190021970809
FDO08,OUT045,2696.4319019187674
FDQ23,OUT049,1656.2228789420387
FDW04,OUT013,2141.8295098221934
DRK13,OUT010,502.01460995804405
NCL17,OUT027,3750.505204325651
FDY21,OUT035,3202.5885603705497
FDJ38,OUT027,4943.433822423436
FDA37,OUT019,304.88643956844953
FDV43,OUT013,705.4543142599982
FDL36,OUT046,1491.075304064851
FDD53,OUT045,645.939411852977
FDZ19,OUT010,450.86547136266836
FDV21,OUT045,2064.323918825565
NCL54,OUT018,2442.8931697215394
DRI47,OUT027,3809.7201453318885
DRG03,OUT049,2558.021233959005
FDG21,OUT013,2456.2233600623886
FDW03,OUT018,1473.0184229212991
NCI55,OUT046,1977.9407948327832
DRC36,OUT019,422.5776396319825
FDH22,OUT017,2115.930310027501
FDV20,OUT045,2086.005507262179
NCU41,OUT027,5040.743810397145
FDN46,OUT027,2791.830649040242
FDK50,OUT045,2667.9493205463395
NCA05,OUT027,3892.5286187599804
DRH01,OUT018,2440.2305328816074
FDT08,OUT018,2103.1062864682285
FDM08,OUT018,3174.4351758324246
FDZ07,OUT035,972.8789482218515
FDS22,OUT017,719.8617725191191
FDV35,OUT027,4117.492569451889
FDI28,OUT010,176.52432270949316
FDW58,OUT027,2876.37625661005
FDT52,OUT045,4051.199140021761
FDY34,OUT046,2702.7411211403128
FDR10,OUT046,2634.6490800592387
FDK57,OUT017,1977.4849235875786
FDR02,OUT027,2917.6814462019806
FDX49,OUT046,3871.955508300968
FDQ20,OUT046,647.5380002463523
DRK23,OUT045,4167.484307237415
NCW06,OUT046,3151.3322256469364
FDR31,OUT017,2412.5454246540985
NCE43,OUT013,2779.2506385423294
DRO59,OUT027,2087.529420705629
FDN09,OUT049,4033.128885221059
FDR11,OUT046,2652.4173635730467
FDO57,OUT013,2652.133779911384
NCX18,OUT017,3238.7671082742168
FDB05,OUT018,3533.211659608123
FDQ08,OUT018,827.4822896781322
NCG43,OUT035,1523.611243801616
FDJ56,OUT013,1668.5726818675403
FDA13,OUT010,61.92991368239268
FDO56,OUT017,1908.258163243922
FDB37,OUT018,3392.9282039624295
FDZ02,OUT018,1357.7038354922252
FDQ24,OUT046,4122.3568689687745
FDM16,OUT013,1206.8319441904382
FDU35,OUT049,1632.0382160263916
FDT35,OUT035,2770.1202664845837
NCX30,OUT049,4081.210036750059
FDG04,OUT017,3083.5007276015153
FDI12,OUT035,1408.8878229007148
FDE35,OUT035,976.4023003157176
NCP14,OUT027,2834.9390041886327
NCY53,OUT045,1791.7276326880692
FDP49,OUT017,891.8701857393103
FDQ04,OUT017,681.1145551623979
FDM39,OUT035,2952.850520112948
FDO58,OUT019,391.2909865389722
FDC56,OUT017,1960.8115826447893
NCQ54,OUT046,2747.4589803724557
FDV10,OUT027,1224.2956564227247
NCK17,OUT046,642.898196856082
NCF55,OUT027,1068.7713573431236
FDV33,OUT013,4294.363667926731
NCH29,OUT019,232.42243979001978
FDA37,OUT027,3329.5143006183257
FDH46,OUT018,1432.7750989710903
FDS25,OUT035,1816.9000033995558
FDH04,OUT027,2421.4350470453146
FDX52,OUT046,3153.6676527152395
NCD42,OUT017,582.4408568907611
FDW47,OUT017,1994.3523096866552
FDL25,OUT027,2503.507016232035
NCJ06,OUT010,282.63213769655226
FDY09,OUT013,2854.302125860718
FDS40,OUT046,585.1025338610646
FDH41,OUT017,3552.258310475644
FDG38,OUT035,1386.7768850915184
FDU03,OUT027,4729.497117993711
FDV20,OUT046,2087.668332981425
DRB13,OUT045,3148.683373222245
NCQ30,OUT013,1975.7271532398333
NCH06,OUT013,4046.608886895384
FDU50,OUT018,1589.7536329929994
NCO42,OUT019,349.72246081267417
FDW09,OUT018,1111.1426998760946
FDH04,OUT013,1485.7878152958658
FDC21,OUT045,1758.4951981963027
FDL21,OUT049,638.1324353884195
FDM46,OUT010,227.75668279701995
FDT22,OUT019,146.49104687997124
FDB28,OUT035,3277.548104501541
FDI12,OUT018,1237.509117676642
FDA28,OUT045,2064.309318593211
FDF59,OUT013,2096.7804042435623
FDM45,OUT027,3247.508362846349
FDQ56,OUT017,1361.1446692547377
FDR46,OUT049,2393.2165042195566
FDT01,OUT013,3501.810445112613
FDD16,OUT027,2041.0128286885483
NCU30,OUT010,411.993462850857
FDM40,OUT010,358.3239577648444
FDI56,OUT035,1525.1859387890463
NCS30,OUT013,2099.8685410376747
FDU08,OUT017,1617.513587995254
FDX51,OUT027,5098.155585846922
FDA43,OUT045,3242.556098912582
FDX59,OUT010,63.2735592670208
FDC37,OUT018,1480.8275366071232
FDP58,OUT013,3612.5757088917608
NCY42,OUT035,2346.750354300471
FDF21,OUT018,2680.7811772104606
FDU10,OUT027,1111.8797124915143
DRL47,OUT018,1741.4373417561783
FDA58,OUT018,3367.900368069654
FDJ22,OUT049,3166.812016124397
FDK50,OUT046,2644.6697604768933
FDO38,OUT035,1264.0034467062733
DRF60,OUT035,3958.9774547722045
NCZ42,OUT019,568.1178152123741
FDD35,OUT049,1946.625569257217
FDL25,OUT045,1520.16559540248
FDJ16,OUT013,927.581962728673
DRK59,OUT049,3880.1105044750093
FDI50,OUT046,3817.1137450535225
NCB19,OUT045,1427.7006208790076
DRI37,OUT035,961.4256630271368
FDA14,OUT027,3897.6739897703874
FDC08,OUT018,3213.5138792639136
FDS45,OUT046,1718.3893618980183
FDI21,OUT049,1033.662993425208
DRJ47,OUT035,2860.8097866252447
DRE37,OUT027,4939.223049898632
FDT55,OUT018,2225.8151651244752
NCG42,OUT027,3421.612886166885
FDA31,OUT049,2824.0413124490324
NCW42,OUT046,3654.669151270815
FDF50,OUT017,3227.1729419207413
FDK56,OUT049,3079.6998648550625
FDX10,OUT035,591.471548957619
NCK07,OUT027,4290.7285257015665
FDZ49,OUT017,3664.7813073050947
FDR33,OUT013,1783.6488456055765
FDO44,OUT018,1552.1922589316923
FDA20,OUT046,3080.8066795341692
NCL30,OUT045,2088.2203328440332
FDI05,OUT019,180.0801913128587
FDQ12,OUT018,3232.3393763934373
FDH47,OUT017,1561.7676821058574
FDH34,OUT018,2628.812446909278
FDF29,OUT046,2152.0152709508193
FDG40,OUT018,459.002043991605
NCE18,OUT017,4116.652743480491
FDP21,OUT010,483.9040550945713
FDY50,OUT013,1452.4233747803362
FDB36,OUT049,2128.729576105379
NCZ29,OUT049,2082.3956058693016
FDU20,OUT018,1660.1395240447937
FDO56,OUT013,1931.5377233133684
FDW31,OUT049,3260.1576206250247
DRH59,OUT013,1216.671883802928
NCB30,OUT017,3251.4300137070923
FDK43,OUT027,3390.4003443515367
FDW43,OUT045,3772.838626374707
NCL19,OUT017,2313.2440473592255
FDJ27,OUT046,1632.0354879021247
FDC45,OUT046,2789.345540814873
FDY40,OUT035,818.5340507824587
NCM41,OUT035,1493.0275003100337
NCK18,OUT019,396.0028723144562
FDP37,OUT049,2124.221865568494
FDA27,OUT027,6632.674871092631
NCX30,OUT035,4079.547211030813
FDR09,OUT017,4235.770443006956
FDG08,OUT027,4527.522258311774
NCU30,OUT013,2717.1486912917608
FDB16,OUT017,1435.969591130026
FDM16,OUT017,1200.1806413134536
FDC48,OUT013,1330.5611244851054
NCF18,OUT046,3120.7830887431865
FDU46,OUT018,1214.4413190255427
FDH41,OUT018,3038.0330722563426
NCN42,OUT010,349.89249396331434
FDU49,OUT046,1428.2248898173848
FDB20,OUT027,2123.018766460525
FDG50,OUT019,216.46367720319836
FDW20,OUT045,1988.9190674414872
NCO55,OUT049,1785.297998467288
FDX48,OUT046,2534.853648495139
FDU48,OUT046,2168.6182147290388
FDR48,OUT019,366.2425844985994
FDK27,OUT013,2013.5255294134386
FDT35,OUT013,2721.8983206264447
FDN12,OUT049,1792.5712758648458
NCE31,OUT019,86.80652120906575
FDL21,OUT017,649.7722154231426
FDV56,OUT017,1742.1102302777574
FDR16,OUT017,3550.9262757668494
NCP41,OUT049,1776.366829434823
FDJ27,OUT013,1656.9778736908174
FDA07,OUT017,2015.298243437246
FDK55,OUT049,1442.2410576008797
FDM33,OUT049,3637.0673562415377
FDY46,OUT046,3071.2221000256327
FDD36,OUT046,1927.9475549591343
FDB12,OUT027,2729.141439750571
FDF28,OUT019,303.4482813299255
NCE07,OUT019,345.1807570954154
FDW50,OUT027,4335.50798357693
NCW18,OUT017,3902.8676581224436
NCJ17,OUT019,206.41526559063118
DRZ24,OUT010,298.92705113917054
FDS07,OUT035,1883.3027959531223
NCW05,OUT010,248.4286736119259
FDZ22,OUT018,1160.9702862976987
FDK02,OUT046,1934.521870559521
FDZ45,OUT027,5135.316034328792
FDL25,OUT046,1493.5603838945412
FDS08,OUT045,2901.1599720592853
NCZ42,OUT027,6123.664091532064
FDX57,OUT035,1576.7510336335315
FDF21,OUT046,3129.833625741015
FDJ56,OUT018,1380.6101722412757
FDX10,OUT013,584.8202460806342
DRG48,OUT035,2391.8300179919597
DRN37,OUT046,2756.007105069013
NCY41,OUT018,463.422747889545
FDN28,OUT045,1699.7757341155761
FDE34,OUT045,2993.4566824114845
FDR10,OUT045,2687.8595030751158
FDC32,OUT017,1507.7723023941928
DRG13,OUT046,2696.5943168656195
FDP59,OUT049,1704.306969551993
NCT53,OUT010,424.02557675667026
FDL57,OUT027,6679.993998765826
FDN32,OUT010,459.9255267363462
FDK09,OUT018,3213.741868465032
FDA52,OUT010,443.4469317166304
FDC57,OUT049,3173.8621970907284
FDI09,OUT035,3941.3258856943785
NCB07,OUT046,3252.0273333394202
FDP26,OUT035,1691.1248411574072
FDP40,OUT027,2987.923633470403
FDL15,OUT013,2483.216736477787
FDV07,OUT046,1825.0736482809252
FDS03,OUT017,1060.0627179421017
FDE50,OUT049,3052.56712635356
FDQ15,OUT017,1280.330580923764
FDQ33,OUT010,371.9840173126993
FDT22,OUT013,937.5879310216462
DRO35,OUT035,1917.8535054665256
FDJ41,OUT049,4326.758999821568
FDQ27,OUT035,1723.969876692026
FDC26,OUT017,1841.8748348801764
NCF43,OUT027,3772.493665435276
NCR50,OUT035,2506.1383791383546
FDE39,OUT018,1684.8729847671107
FDN49,OUT027,1171.8971891538667
DRG11,OUT035,1763.3014154762188
NCA18,OUT049,1919.498411131313
FDM36,OUT018,2426.1163644258836
FDW32,OUT017,1387.0844116913056
NCQ18,OUT010,230.20212405070924
FDX14,OUT027,2078.239308585162
FDD46,OUT017,2512.7053637391055
FDI34,OUT019,558.1513786194027
NCJ17,OUT035,1393.4818613022562
FDB52,OUT035,4240.939441653218
FDV55,OUT018,2015.4217655500267
FDC57,OUT046,3147.2569855827896
FDB29,OUT046,1880.2939147558277
NCO43,OUT035,1643.7865762497058
FDG44,OUT045,855.2410485864973
FDJ34,OUT045,2073.90322857278
FDH40,OUT049,1340.1504933562228
NCD07,OUT027,2985.3179322578276
FDB41,OUT017,727.4711602206305
FDH47,OUT018,1335.1725567449998
DRK37,OUT035,3128.5445511840862
FDM25,OUT019,425.3719810894347
NCX06,OUT045,2996.1872992406184
NCS05,OUT017,2181.117471693978
FDS39,OUT045,2343.310766082444
FDC47,OUT027,5896.226502457068
FDG20,OUT013,2930.881423666762
DRL23,OUT017,1728.0568023770484
FDY33,OUT013,2600.03086293004
NCH18,OUT045,4029.5372846237906
FDX47,OUT035,2562.3897315995546
NCB06,OUT045,2610.318614135229
FDP36,OUT049,797.5580515524878
FDW44,OUT018,2431.858880274458
NCU41,OUT018,2701.3111686545844
NCS17,OUT046,1562.270947187064
FDD46,OUT035,2565.915786754983
FDE45,OUT017,2922.0422228844
FDI09,OUT017,3933.011757098148
NCJ54,OUT010,600.9308184650952
NCA29,OUT018,2430.045089602658
NCN41,OUT027,3260.140680420762
FDY34,OUT035,2704.403946859559
NCG55,OUT035,1895.8558130814367
DRM49,OUT046,716.900504474469
NCB42,OUT049,1890.639880403221
FDE58,OUT045,1904.4267919167912
DRJ25,OUT013,809.7500301717689
FDS47,OUT010,197.5528241868924
FDY21,OUT049,3262.4502862634117
NCI54,OUT013,1815.3301228374116
FDO24,OUT017,2601.780536327837
FDY43,OUT035,2776.178989559641
FDF35,OUT018,1492.9127051002397
NCP29,OUT019,154.38845315378626
FDN28,OUT027,2727.4703370235975
FDJ50,OUT018,717.5348755443288
FDQ14,OUT027,3972.06091814887
FDC37,OUT035,1763.4281144412184
FDN08,OUT046,1950.8778617980126
FDD04,OUT035,2325.1596369546774
FDW34,OUT018,3452.208864652678
FDP04,OUT017,1050.657153084169
NCG07,OUT017,3092.2633218484298
NCN14,OUT018,2592.1269192744203
FDJ16,OUT045,940.8845684826424
NCM42,OUT045,1789.1072520752161
NCF19,OUT046,794.1484046867761
FDY21,OUT018,2778.0488380294605
FDY19,OUT035,1891.6988459102904
FDV09,OUT045,2462.6566870796987
FDA28,OUT013,2062.6464928739647
FDC38,OUT018,1870.3584914497303
FDL28,OUT045,3803.9051565532327
NCH43,OUT049,3584.05209224398
NCN53,OUT045,546.5162619107177
NCW05,OUT017,1760.4577268822231
NCO30,OUT018,2613.0137781655103
FDT04,OUT019,91.74563598623695
FDB27,OUT018,2781.8235667327776
NCK07,OUT013,2735.273360313823
NCA53,OUT013,777.9847202152721
FDB33,OUT018,2249.3216700166104
FDU37,OUT017,1292.5237808293928
FDR13,OUT035,1888.1764462539486
FDE45,OUT049,2930.356351480631
FDV37,OUT017,3227.5142596258684
FDX44,OUT019,217.42868138124777
NCL06,OUT017,4314.757415327501
FDJ28,OUT045,3136.547696403394
FDX55,OUT049,3603.422676949155
NCK17,OUT018,550.9270158242791
FDH52,OUT035,1008.6757226081377
FDN13,OUT027,2700.468567733054
FDK44,OUT018,2417.150808051118
FDU16,OUT046,1327.7358112816028
FDZ07,OUT017,962.9019939063744
NCN06,OUT027,4322.073130346402
FDH02,OUT010,219.67070401819842
NCW18,OUT045,3882.9137494914894
FDH57,OUT013,2132.603303058571
FDV35,OUT045,2541.94232309977
NCU29,OUT013,2385.410637149019
NCP02,OUT046,954.1572328842958
FDN44,OUT013,2644.485045791639
FDX03,OUT018,597.7040961466964
FDR11,OUT010,397.70954541465926
FDA36,OUT046,3044.7528188893666
FDP58,OUT027,5662.038471059435
FDH31,OUT045,1591.9807087056538
FDH34,OUT035,3087.2373530220966
FDS13,OUT035,4361.008044194344
FDT01,OUT018,3006.694551136864
FDY09,OUT049,2895.8727688418726
FDV33,OUT027,6682.533668563658
NCW29,OUT010,312.3057153965831
NCN17,OUT045,1645.379240823775
FDX01,OUT046,1930.5695047700542
FDL03,OUT049,3223.6930220175254
DRL59,OUT049,871.0952938164396
DRM11,OUT027,6791.673438455666
FDA43,OUT049,3245.8817503510745
FDZ56,OUT010,419.5492060948725
FDI44,OUT018,1073.6651094867725
FDB50,OUT013,1286.2650019491189
FDU15,OUT019,84.48533381208836
NCJ19,OUT019,137.71061144770306
FDD48,OUT013,1886.9882523795627
NCW42,OUT035,3644.692196955338
FDL24,OUT017,2860.2762740454573
NCB30,OUT013,3254.755665145585
FDK25,OUT013,2780.4868057158174
FDW28,OUT049,3215.610235992239
FDD47,OUT017,2827.316142805103
FDK16,OUT019,225.55954867578316
FDW37,OUT046,1498.3747476565857
FDA48,OUT035,3643.8948215177934
FDA14,OUT017,2400.8619185171974
FDV15,OUT013,1670.0688576777484
FDN22,OUT049,4158.089418263928
NCD55,OUT045,657.1696006164655
FDY43,OUT013,2759.5507323671795
NCU05,OUT017,1300.5462661114552
FDF10,OUT035,2426.0309070464327
FDR39,OUT018,2587.16327413209
FDG40,OUT013,524.7803956145465
FDZ28,OUT019,306.4760838080981
FDE02,OUT045,1539.3664836933474
FDU60,OUT049,2765.4584199699957
FDM21,OUT013,4239.311603262954
FDV52,OUT019,281.4971927492543
NCW06,OUT013,3154.6578770854294
FDX36,OUT035,3720.7291565787764
FDT35,OUT027,4441.305548014992
NCL19,OUT010,348.8949888023719
NCD31,OUT046,2710.0718514977752
FDE53,OUT019,258.6817710672294
FDW58,OUT019,256.84620176879343
DRF48,OUT046,3094.9323548810744
FDW57,OUT035,2902.166646943456
DRH13,OUT017,1749.8962028851445
FDT33,OUT013,2766.693846255876
DRK47,OUT027,5893.686832659237
FDY22,OUT010,349.4236595137256
FDC35,OUT019,501.5766304462654
FDO03,OUT013,3764.6111467350765
FDF24,OUT045,1319.446996099614
FDF56,OUT018,2541.5769766440767
FDD28,OUT013,925.0250534913787
FDG53,OUT027,3741.281123619927
FDO27,OUT019,235.78437436560966
NCF54,OUT018,2413.4161440679077
FDC20,OUT027,1534.5417189258128
FDU10,OUT046,611.4465360406284
DRA24,OUT018,2298.039268386293
FDA02,OUT010,356.3988334374701
FDG10,OUT017,926.5620330255599
FDW39,OUT010,455.51609976437135
FDP04,OUT019,155.58691835255627
NCM55,OUT013,3046.973741949772
FDG47,OUT045,4301.675438962588
NCU41,OUT017,3155.6083742962346
NCK31,OUT017,831.245964313571
FDZ46,OUT045,1799.4764570705693
FDU13,OUT027,3929.821130071337
NCF19,OUT045,797.4740561252686
NCJ43,OUT013,2846.7998488073213
NCJ05,OUT045,2517.00941697188
FDS04,OUT027,3669.301802209789
FDX28,OUT010,247.34387559114248
FDB41,OUT027,1314.7231392443107
FDG53,OUT046,2331.4929360693795
FDL15,OUT010,372.71443822401943
FDQ08,OUT049,980.9664740775397
DRN36,OUT013,1580.6056443086222
FDI46,OUT013,4178.796802571002
FDG16,OUT027,5582.57220308529
FDV32,OUT013,1018.0196413094343
FDF44,OUT010,332.2584502656414
FDK04,OUT018,782.9267201680652
NCA41,OUT013,3178.8712478323073
FDD51,OUT017,703.0000864546939
NCZ53,OUT045,3108.6192757894787
FDP01,OUT027,3996.523017641582
FDY25,OUT049,2986.9817406557213
FDB17,OUT018,2537.715616709006
NCV54,OUT018,1675.3952828912888
FDJ32,OUT017,1020.8570253429741
FDA37,OUT049,2049.8297247802207
FDG35,OUT035,2826.400065694918
NCM05,OUT018,3780.0784155200313
FDG45,OUT046,3517.4809982216975
FDH28,OUT013,618.2217602261658
NCE18,OUT049,4108.33861488426
FDH38,OUT045,1934.8719643352865
FDR56,OUT013,3264.677058548239
FDH17,OUT027,2587.118025316241
FDD39,OUT049,3595.7879758334016
FDB41,OUT049,755.7391974478153
NCR53,OUT046,3702.5096670552807
FDX46,OUT017,932.3059229706698
FDV28,OUT049,558.1151307971525
FDA08,OUT018,2333.1925357937885
FDH45,OUT017,671.2456884020346
NCS38,OUT010,281.0916138042967
FDD40,OUT010,478.50340875579013
DRM59,OUT035,2529.539070625169
NCJ43,OUT018,2479.844046863113
NCN29,OUT013,799.5464731157497
NCC19,OUT045,3165.190755611424
FDR56,OUT035,3238.0718470403003
FDZ43,OUT049,4000.196534437117
FDJ32,OUT010,139.81264683701693
DRH03,OUT017,1500.3475174856087
NCZ54,OUT035,2688.4440232245374
FDE26,OUT017,2398.2786488317893
FDS03,OUT045,1036.7831578726555
DRZ24,OUT019,289.64052408185626
FDO48,OUT027,5740.7022033774665
FDW39,OUT049,2888.2543568155934
NCK05,OUT049,1001.7395652509633
NCK30,OUT017,4198.267452476228
FDT27,OUT018,3326.2475254253795
FDS08,OUT019,428.16632254688693
NCJ19,OUT049,895.7305832786749
FDC58,OUT045,688.7750372631654
DRE37,OUT013,3097.892732848347
FDW02,OUT035,2093.1519287382416
FDJ02,OUT010,362.5138499994848
FDX09,OUT045,2920.1118337441426
FDT31,OUT010,464.3438747419234
FDI24,OUT049,2931.6913130356415
FDY09,OUT045,2892.5471174033805
FDV28,OUT045,553.1266536394141
DRM47,OUT049,3166.603900666675
FDT52,OUT019,592.5415771911478
FDI48,OUT018,731.396964947595
FDY55,OUT017,4232.813422159231
FDU48,OUT013,2147.001480378839
FDN25,OUT045,898.2800869214482
FDP20,OUT049,2073.7355065671645
FDJ15,OUT013,3055.407238511367
FDD04,OUT018,1968.7819787957947
FDY58,OUT045,3793.4472163002592
FDR37,OUT018,2580.8439518787777
FDF44,OUT013,2132.0267930294754
FDD32,OUT045,1337.0535309592926
FDR57,OUT017,2576.8521340109564
DRG39,OUT027,1526.1862052909473
FDX15,OUT017,2606.954469058437
DRN37,OUT045,2731.0647192803203
FDW40,OUT027,3737.8068553364938
FDB32,OUT049,1518.618026813476
FDM40,OUT018,2020.7383079324704
FDE39,OUT027,3212.019017091453
DRH49,OUT017,1328.2767172211738
FDT46,OUT049,797.955042062765
NCF06,OUT035,4263.335888000588
FDP07,OUT017,3225.0847780064432
FDC04,OUT013,3963.074315454065
FDZ32,OUT017,1697.2074576384096
FDD50,OUT045,2786.9366327792886
FDU56,OUT017,3039.2342731010094
FDV34,OUT017,1169.6832528669447
NCY41,OUT013,577.1642427281711
NCK18,OUT046,2731.1079527490206
DRH25,OUT049,833.6344974872648
FDT57,OUT046,3931.003147160208
FDV56,OUT018,1489.5385627957673
FDV12,OUT045,1581.3311530411202
FDN52,OUT017,1446.0386751201129
FDX38,OUT035,776.414061468078
FDE47,OUT018,1716.9309046294306
NCO07,OUT013,3490.6974634185835
FDV09,OUT027,3958.560033503598
FDZ23,OUT019,445.6327543537609
DRH51,OUT018,1222.3501284049107
NCY54,OUT045,2836.1497136796875
DRG49,OUT013,4070.894616980787
NCC19,OUT049,3185.144664242378
NCV53,OUT045,3987.798762680525
FDZ47,OUT019,243.76375565902003
NCO26,OUT018,1609.6535299169414
NCP02,OUT045,992.4022244269574
NCW30,OUT018,3686.179297972304
NCN55,OUT046,3982.165427332699
FDB20,OUT010,179.79963187855287
DRL11,OUT013,2581.527777510144
DRD60,OUT045,2988.1600741281536
FDW14,OUT010,210.9894894326751
FDL27,OUT010,155.2710797075058
FDU09,OUT018,768.7101987396934
DRH36,OUT027,2041.0128286885483
FDP34,OUT027,4113.215765512341
FDE04,OUT017,2924.636205751696
FDZ57,OUT027,3448.746718286916
FDF02,OUT010,244.96409692546376
FDG28,OUT045,4055.0682390368784
NCI31,OUT046,544.0197029488279
FDT43,OUT013,818.4582970269455
FDU20,OUT046,1978.0840562040917
FDD53,OUT013,679.1959262379007
FDW15,OUT045,2446.7090908887994
NCT53,OUT045,2687.3588915232913
NCG55,OUT027,3053.0204497284176
FDD48,OUT035,1877.0112980640858
FDG47,OUT049,4353.223036259219
FDI21,OUT017,1033.662993425208
FDT27,OUT017,3870.145496862505
DRO35,OUT013,1911.2022025895408
FDD33,OUT017,3849.9690712634247
FDC04,OUT035,4007.9706098737115
FDY34,OUT013,2701.0782954210663
DRJ49,OUT049,2106.963226291234
FDE05,OUT049,2363.433443752886
FDU31,OUT017,3611.75140577774
NCN19,OUT027,4923.116464040784
